product_id,title,authors,original_price,current_price,quantity,category,n_review,avg_rating,pages,manufacturer,discount
51215567,Đồng Tiền Hạnh Phúc,Ken Honda,95000,71100,2918,Others,323,5,258,Nhà Xuất Bản Đại Học Kinh Tế Quốc Dân,0.25
196932341,Dưỡng da tối giản,Thư Đỗ,92000,62001,36,Sách Làm Đẹp,1,5,136,Nhà Xuất Bản Thế Giới,0.33
194104232,Anh Em Phi Hành Gia - Tập 32,Chuya Koyama,45000,39100,238,Others,14,5,330,NXB Trẻ,0.13
160081250,Tăng Cường Sức Mạnh Não Bộ,Kato Toshinori,120000,72000,698,Others,72,4.8,234,Nhà Xuất Bản Thế Giới,0.4
77982972,Những Mô Hình COACH Thành Công Nhất Hiện Nay,Jonathan Passmore,200000,134000,1112,Bài học kinh doanh,164,4.8,360,Nhà Xuất Bản Thế Giới,0.33
198587700,Tạp chí Đẹp T09-10/2022 (số 269),Unknown,65000,65000,15,Others,0,0,158,Nhà Xuất Bản Thông Tấn,0
149534865,Bảy Thanh Hung Giản 2 - Hổ Phách Đỏ Son - Gió Cuốn Cát Bụi,Vĩ Ngư,230000,138000,855,Others,172,4.8,550,Nhà Xuất Bản Hà Nội,0.4
435458,Nhật Ký Thất Lạc Của Don Juan,Doughlas Carlton Abrams,98000,88000,22,Tiểu Thuyết,1,5,430,Unknown,0.1
72542509,Raw Vegan – Sức Mạnh Chữa Lành Của Thực Vật (Tặng kèm bookmark),Norman W.Walker,92000,59001,7352,Others,1346,4.8,224,Nhà Xuất Bản Thế Giới,0.36
76656767,Lincoln Ở Cõi Trung Ấm,George Saunders,150000,60000,268,Tiểu Thuyết,45,4.8,460,Nhà Xuất Bản Hội Nhà Văn,0.6
16082945,"Toán Học, Một Thiên Tiểu Thuyết",Mickaël Launay,110000,66000,3591,Others,425,4.8,332,Unknown,0.4
106604996,Trong Mỗi Chúng Ta Đều Có Một Đứa Trẻ Cần Vỗ Về ,Unknown,119000,94100,1964,Others,339,4.8,248,Nhà Xuất Bản Thanh Niên,0.21
148937391,Bóng đêm ký ức - trọn bộ 2 tập - Điều tra phá án - Tặng Bookmark mặt trăng độc quyền,Giảo Giảo,330000,154000,314,Tiểu Thuyết,61,5,1048,Nhà Xuất Bản Dân Trí,0.53
67991602,Đừng Làm Việc Chăm Chỉ Hãy Làm Việc Thông Minh,Tony Schwartz,165000,118800,11221,Sách kỹ năng làm việc,1737,4.8,492,Nhà Xuất Bản Hồng Đức,0.28
178483666,Những Lời Giáo Huấn Của Epictetus,Robin Hard,239000,167300,593,Sách nghệ thuật sống đẹp,86,4.8,568,Nhà Xuất Bản Công Thương,0.3
199030585,Search Inside Yourself – Tìm kiếm bên trong bạn (Tái bản),Chade-Meng Tan,149000,104300,67,Bài học kinh doanh,4,5,344,Nhà Xuất Bản Lao Động,0.3
3640421,Đắc Nhân Tâm - Bản Dịch Gốc Từ Nguyễn Hiến Lê (Tặng Kèm Audio Book),Dale Carnegie,90000,60300,14144,Others,909,4.7,450,Unknown,0.33
76776247,Hà Nội Bảo Thế Là Thường (Bìa Mềm)(Tản Văn),Nguyễn Trương Quý,108000,64800,316,Truyện ngắn - Tản văn - Tạp Văn,50,5,272,Nhà Xuất Bản Hội Nhà Văn,0.4
186286180,Ngôi Trường Mọi Khi (Tái Bản 2022),Nguyễn Nhật Ánh,43000,31600,118,Truyện ngắn - Tản văn - Tạp Văn,13,4.7,244,NXB Trẻ,0.27
95289208,Người Bà Tài Giỏi Vùng Saga,Yoshichi Shimada,128000,95000,1789,Sách nghệ thuật sống đẹp,300,5,216,Nhà Xuất Bản Thanh Niên,0.26
75996801,Charlie Và Nhà Máy Sô Cô La (Tái Bản 2021),Roald Dahl,60000,53000,852,Văn học thiếu nhi,115,5,224,Nhà Xuất Bản Kim Đồng,0.12
43859629,Người giàu nhất thành Babylon - phiên bản đầy đủ thêm 2 chương mới,George S. Clason,80000,57600,2362,Bài học kinh doanh,365,4.8,168,Unknown,0.28
109322300,"Combo 8 cuốn Ehon Kỹ năng sống: Bon và Gia đình, Bạn bè",Unknown,198635,116000,1853,Truyện tranh Ehon,273,4.8,330,Nhà Xuất Bản Hà Nội,0.42
102381212,Triết Học - Tất Cả Những Điều Cần Biết Để Thông Thạo Bộ Môn Này,Peter Gibson,309000,169950,304,Triết Học,66,4.6,256,Nhà Xuất Bản Thế Giới,0.45
168367080,Thông Não Ielts Reading Cùng Linear,Lê Đình Lực,499000,384200,427,Sách Học Tiếng Anh,80,4.7,207,Nhà Xuất Bản Dân Trí,0.23
63516905,Boxset 4 Cuốn: Cá Voi Đêm Bão Và Những Câu Chuyện Khác…,Benji Davies,200000,163000,366,Truyện tranh thiếu nhi,62,5,128,Nhà Xuất Bản Kim Đồng,0.19
202450671,Hội Chứng Tuổi Thanh Xuân – Tập 8,Hajime KAMOSHIDA,105000,77600,119,Light novel,20,5,344,Nhà Xuất Bản Kim Đồng,0.26
4705253,Kinh Địa Tạng,Thích Nhật Từ,29000,29000,2659,Others,171,5,160,Nhà Xuất Bản Hồng Đức,0
80141527,Hackers IELTS Basic- Reading,Hackers,219000,140000,885,Sách Học Tiếng Anh,250,4.8,404,Nhà Xuất Bản Thế Giới,0.36
138107483,Binh Pháp Tôn Tử Dành Cho Phái Đẹp (Tái Bản),Chin-Ning Chu,148000,99100,273,Others,35,5,108,Nhà Xuất Bản Đà Nẵng,0.33
162140236,Go Green Hành Tinh Nhựa,Georgia Amson-Bradshaw,75000,48001,11,Truyện tranh thiếu nhi,0,0,48,Nhà Xuất Bản Dân Trí,0.36
997535,Gọi Em Bằng Tên Anh - Call Me By Your Name,André Aciman,98000,72500,8782,Tiểu Thuyết,764,4.8,316,Unknown,0.26
52691750,Tự Do Đầu Tiên & Cuối Cùng,J.Krishnamurti,178000,117400,1333,Sách nghệ thuật sống đẹp,181,5,436,Nhà Xuất Bản Tổng hợp TP.HCM,0.34
37411897,Sách Đen - Bộ Công Cụ Của Phụ Nữ Thành Đạt,Otegha Uwagba,79000,47980,6872,Others,866,4.7,148,Unknown,0.39
185445037,Dưới Hiên Nhà Bà Già Đọc Boyslove - 1,Tsurutani Kaori,58000,49200,1837,Others,501,5,146,Nhà Xuất Bản Hà Nội,0.15
200634069,"Dear, Darling - Bản Tặng Kèm Chữ Ký Tác Giả",Hiên,88000,62100,66,Truyện ngắn - Tản văn - Tạp Văn,9,4.5,200,Nhà Xuất Bản Phụ Nữ Việt Nam,0.29
139979522,Ăn Dặm Kiểu Nhật (Tái Bản),Tsutsumi Chiharu,189000,132300,1036,Sách Làm Cha Mẹ,138,5,176,Nhà Xuất Bản Lao Động,0.3
626886,Những Tấm Lòng Cao Cả,Edmondo De Amicis,80000,60100,9337,Tác phẩm kinh điển,884,4.8,143,Unknown,0.25
34340291,Não Bộ Kể Gì Về Bạn,David Eagleman,149000,91600,5424,Others,532,4.7,292,Unknown,0.39
48592472,Combo Truyện Tranh Song Ngữ Việt - Anh Cho Bé (12 Tập),Sirilak Rattanasuwaj,180000,134000,10695,Kiến thức - Bách khoa,1744,4.8,330,Nhà Xuất Bản Phụ Nữ,0.26
162140222,Tết Ở Làng Địa Ngục,Thảo Trang,169000,114000,774,Truyện dài,181,4.8,544,Nhà Xuất Bản Thanh Niên,0.33
90888310,Lũ Trẻ Hư Nhất Quả Đất 2,David Walliams,185000,111000,1065,Truyện cười,198,5,286,Nhà Xuất Bản Hội Nhà Văn,0.4
157054862,Tâm Lý Học Thành Công (Tái Bản),Carol S.Dweck,199000,130000,339,Sách giáo dục,62,4.8,480,Nhà Xuất Bản Lao Động,0.35
198728079,Vivre Card - Thẻ Dữ Liệu Nhân Vật One Piece Booster Pack - Thợ Đóng Tàu Hàng Đầu Thế Giới! Galleyla-Company!!,Unknown,25000,25000,204,Others,20,5,330,Nhà Xuất Bản Kim Đồng,0
1404169,Thư Gửi Từ Miến Điện,Aung San Suu Kyi,92000,73600,4,Tiểu Thuyết,1,5,248,Unknown,0.2
201562338,"Không Sao Mà, Chúng Ta Rồi Sẽ Ổn",Mai Thanh Hạ,98000,79000,229,Thơ,9,5,200,Nhà Xuất Bản Văn Học,0.19
200997680,Sách - J. Krishnamurti Đôi Điều Cần Suy Ngẫm - First News,J. Krishnamurti,188000,150400,35,Others,4,5,368,Nhà Xuất Bản Dân Trí,0.2
196849395,"Gửi Em, Người Bất Tử - Tập 2 (Tái Bản 2022)",Yoshitoki Oima,30000,26000,251,Others,40,5,330,NXB Trẻ,0.13
100384412,Vô Cùng Tàn Nhẫn Vô Cùng Yêu Thương (Tái Bản),Sara Imas,189000,122000,917,Sách Làm Cha Mẹ,124,4.8,516,Nhà Xuất Bản Dân Trí,0.35
49249526,Thiết Kế Cuộc Đời Thịnh Vượng - Design a Prosperous Life,Thái Phạm,299000,299000,15571,Others,2808,5,352,Nhà Xuất Bản Thế Giới,0
196849400,"Gửi Em, Người Bất Tử - Tập 5 (Tái Bản 2022)",Yoshitoki Oima,30000,26000,222,Others,26,5,330,NXB Trẻ,0.13
27962195,Ehon Thông Minh Cho Trẻ Mẫu Giáo - Kẹt Xe Lâu Quá,Ohmura Tomoko,52000,44000,1,Truyện tranh Ehon,0,0,38,Nhà Xuất Bản Thế Giới,0.15
545625,Làm Quen Thống Kê Học Qua Biếm Họa,Grady Klein & Yoram Bauman,89000,48950,1198,Sách kinh tế học,9,4.6,225,Unknown,0.45
9490657,Hệ thống giao dịch Ichimoku Charts - Ichimoku Kinko Clouds  (Phiên bản sách năm 2018),Nicole Elliott,330000,330000,8401,"Sách tài chính, tiền tệ",900,4.6,376,Nhà Xuất Bản Thế Giới,0
3152291,Hướng Dẫn Giao Dịch Theo Sóng Elliott,Unknown,369000,369000,4497,"Sách tài chính, tiền tệ",547,4.8,378,Nhà Xuất Bản Thế Giới,0
160488880,OKR - Từ Chiến Lược Mục Tiêu Đến Kết Quả Then Chốt,Masaru Amono,129000,92000,132,"Sách quản trị, lãnh đạo",13,4.8,204,Nhà Xuất Bản Công Thương,0.29
16391543,Cha Voi - Dạy Con Nên Người Ở Thời Đại Số,Trương Nguyện Thành,150000,100500,4480,Sách Làm Cha Mẹ,257,5,332,Nhà Xuất Bản Dân Trí,0.33
15499818,Bộ sách Thay thói quen – Đổi vận mệnh,Alan Phan,158000,158000,1585,Others,210,4.8,385,Nhà Xuất Bản Thế Giới,0
10694714,"Làm Chủ Tư Duy, Thay Đổi Vận Mệnh (Tái Bản 2019)",Adam Khoo,165000,131700,1,Sách kỹ năng làm việc,0,0,330,Nhà Xuất Bản Phụ Nữ,0.2
204771676,Ngôi nhà trông về phía biển & chuyện ngày sau,Mizuki Harada,265000,211000,24,Truyện ngắn - Tản văn - Tạp Văn,2,5,668,Nhà Xuất Bản Văn Học,0.2
26168610,Sherlock Holmes (Boxset Trọn Bộ 3 Tập),Sir Arthur Conan Doyle,345000,246000,2908,Truyện trinh thám,795,4.7,2004,Nhà Xuất Bản Văn Học,0.29
162205263,Những Đồ Vật Có Linh Hồn,Tống Ngọc ,149000,105000,1310,Truyện kinh dị,407,4.7,304,Nhà Xuất Bản Dân Trí,0.3
874800,Ông Già Và Biển Cả,Unknown,42000,30000,173,Tác phẩm kinh điển,22,4.8,143,Unknown,0.29
76541999,Tăng tốc luyện đề thi Đánh giá năng lực (theo cấu trúc đề thi của Đại học Quốc gia TP. Hồ Chí Minh),Minh Tâm,225000,180000,1843,Sách Luyện Thi Đại Học - Cao Đẳng,465,5,460,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,0.2
55064570,Người Truyền Ký Ức (Giải Thưởng Boston Globe-Horn Book)(Tái Bản 2020),Lois Lowry,80000,48000,58,Tiểu Thuyết,9,4.7,248,Nhà Xuất Bản Hội Nhà Văn,0.4
6010325,Dưới Bóng Những Cô Gái Đương Hoa,Marcel Proust,179000,98450,992,Tiểu Thuyết,63,4.7,600,Unknown,0.45
155115301,"Bộ ""Chuyện xóm gà"" 2",Christian Jolibois,348000,220001,432,Truyện tranh thiếu nhi,58,5,330,Nhà Xuất Bản Hà Nội,0.37
186286174,Trại Hoa Vàng (Tái Bản 2022),Nguyễn Nhật Ánh,50000,35600,130,Truyện ngắn - Tản văn - Tạp Văn,13,4.7,292,NXB Trẻ,0.29
121372698,NGÀI CÓC ĐI GẶP BÁC SĨ TÂM LÝ ( BÌA CỨNG),Unknown,219000,155000,1576,Others,308,5,330,Nhà Xuất Bản Thanh Niên,0.29
39228816,Kỹ Thuật Giao Dịch Để Kiếm Tiền Hàng Ngày Trên Thị Trường Chứng Khoán – Day Trade For A Living,Andrew Aziz,298000,298000,6721,"Sách tài chính, tiền tệ",919,4.8,264,Nhà Xuất Bản Thế Giới,0
186578993,Đu Đưa Trên Ngọn Cây Bàng,Nguyễn Hoàng Diệu Thủy,118000,70800,169,Truyện dài,13,5,248,Nhà Xuất Bản Phụ Nữ,0.4
22438813,Mật Mã Thần Số Học,Glynis McCants,98000,98000,2,Sách Chiêm Tinh - Horoscope,0,0,339,Nhà Xuất Bản Hồng Đức,0
48905507,Don Quixote - Nhà Quý Tộc Tài Ba Xứ Mancha Tập 2 (Tái Bản),Miguel De Cervantes,155000,123000,708,Tác phẩm kinh điển,127,4.8,628,Nhà Xuất Bản Văn Học,0.21
201158670,Sách - Yêu mình đủ bạn có cả thế giới,Nguyễn Hoàng Anh,238000,228000,79,Sách nghệ thuật sống đẹp,3,5,350,Nhà Xuất Bản Thanh Niên,0.04
205540675,Dùng Tâm Lý Học Đọc Vị Người Khác,Tống Phi,139000,103000,12,Others,1,5,328,Nhà Xuất Bản Thế Giới,0.26
100958526,Nhân Tố Enzyme  - Thực Hành (Tái Bản 2021),Hiromi Shinya,109000,76300,917,Others,143,4.7,291,Nhà Xuất Bản Thế Giới,0.3
53452969,Khởi Nghiệp Du Kích - Kinh Doanh Ít Vốn - Vận Dụng Nguồn Lực Nhỏ Chiến Thắng Cuộc Chơi Lớn (Tái Bản),Trần Thanh Phong,169000,144900,5986,Sách khởi nghiệp,956,4.8,296,Nhà Xuất Bản Đà Nẵng,0.14
126742911,"Món Quà Của Linh Hồn - 
Sức Mạnh Chữa Lành Của Những Thữ Thách Trong Cuộc Sống",Robert Schwartz,289000,202300,711,Others,115,5,728,Nhà Xuất Bản Hà Nội,0.3
178031172,"Bộ Luật Tố Tụng Dân Sự (Hiện Hành) (Sửa Đổi, Bổ Sung Năm 2019, 2020) - Tái bản năm 2022",Unknown,152000,152000,145,Others,12,4.3,452,Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật,0
95220861,Tuần Làm Việc 4 Giờ (Tái Bản),Timothy Ferris,115000,80500,2436,Sách kỹ năng làm việc,350,4.8,342,Nhà Xuất Bản Lao Động,0.3
177747013,Giác Ngộ,Osho,139000,100000,230,Others,23,4.8,280,Nhà Xuất Bản Lao Động,0.28
109515306,Combo 2 Cuốn: Truyện Cổ Grim 1 + 2,Jacob,410000,237800,320,Truyện cổ tích,89,4.8,892,Nhà Xuất Bản Hà Nội,0.42
198016656,Blue Flag - Tập 3,Kaito,45000,42100,311,Others,40,5,330,Nhà Xuất Bản Kim Đồng,0.06
195885684,Blue Flag - Tập 1,Kaito,45000,40000,300,Others,45,5,224,Nhà Xuất Bản Kim Đồng,0.11
625185,Sến,Lão Phạm,68000,27200,305,Truyện ngắn - Tản văn - Tạp Văn,11,5,224,Unknown,0.6
138107485,Mặt Dày Tâm Đen (Tái Bản),Chin-Ning Chu,169000,113200,1580,Others,212,5,172,Nhà Xuất Bản Hồng Đức,0.33
157195847,Lê La Từ Nhà Ra Ngõ,Làn,89000,62001,1655,Truyện ngắn - Tản văn - Tạp Văn,393,5,216,Nhà Xuất Bản Phụ Nữ Việt Nam,0.3
147568390,Điềm Tĩnh Và Nóng Giận,Tạ Quốc Kế,96000,65100,145,Others,16,4.8,330,Nhà Xuất Bản Thanh Niên,0.32
49904794,Fullset Ehon Nhật Bản cho bé thông minh sáng tạo: Ehon Điều Kỳ Diệu Của Hình Khối + Điều Kỳ Diệu Của Âm Thanh + Điều Kỳ Diệu Của Màu Sắc (Bộ 10 cuốn cho bé 0-6 tuổi / Bộ Sách Phát Triển Trí Tuệ & Kích Thích Thị Giác Cho Bé),Suzuki Mio,390000,261300,3392,Truyện tranh Ehon,722,5,99,Nhà Xuất Bản Lao Động Xã Hội,0.33
73222804,Putin Logic Của Quyền Lực (Tái Bản 2020),Hubert Seipel,168000,110800,700,Tiểu sử - Hồi ký,155,5,384,Nhà Xuất Bản Tổng hợp TP.HCM,0.34
565720,Chỉ Là Sách Thôi,Lane Smith,50000,45000,36,Others,5,4,32,Unknown,0.1
197344438,"Nghĩ Như Một Tỷ Phú - Mọi Thứ Bạn Cần Biết Về Thành Công, Bất Động Sản Và Cuộc Sống",Donald J.Trump,90000,60300,108,Sách doanh nhân,5,5,330,NXB Trẻ,0.33
205039768,Vegan Journey - Món Tây Gia Vị Việt,Shushu Le,225000,154250,41,Sách Nấu ăn,2,5,184,Nhà Xuất Bản Phụ Nữ,0.31
160488843,"Sống Như Một Cái Cây: Không Tham Lam, Không Chiến Đấu Vô Ích, Sống Khôn Ngoan Một Cách Thầm Lặng",Osamu Tanaka,65000,45500,316,Sách nghệ thuật sống đẹp,49,5,164,Nhà Xuất Bản Công Thương,0.3
193433863,101 Lời Khuyên Tài Chính Cá Nhân Từ Thái Phạm,Thái Phạm,299000,299000,381,"Sách tài chính, tiền tệ",52,5,408,Nhà Xuất Bản Thế Giới,0
56362836,Hồ Sơ Rachel,Martin Amis,120000,48000,159,Tiểu Thuyết,19,4.6,332,Nhà Xuất Bản Hội Nhà Văn,0.6
92492874,Sống Sót Nơi Công Sở  Everyday English - Nói Đi Ngại Gì,Gina Kim,169000,109850,36,Sách Học Tiếng Anh,4,3.8,260,Nhà Xuất Bản Dân Trí,0.35
77230661,Tâm Thức,Daniel J.Siegel,159000,106000,1298,Sách nghệ thuật sống đẹp,197,4.8,420,Nhà Xuất Bản Công Thương,0.33
149147174,"""999 Lá Thư Gửi Cho Chính Mình” - Phiên Bản Mini",Miêu Công Tử,78000,47360,344,Others,72,4.8,160,Nhà Xuất Bản Thanh Niên,0.39
4184211,Em Sẽ Đến Cùng Cơn Mưa (Tái Bản 2018),Ichikawa Takuji,90000,54000,2909,Tiểu Thuyết,363,4.7,332,Unknown,0.4
76012201,Những Ngày Thơ Ấu (Việt Nam Danh Tác),Nguyên Hồng,75000,45000,631,Truyện ngắn - Tản văn - Tạp Văn,135,4.8,184,Nhà Xuất Bản Hội Nhà Văn,0.4
20889775,Bà Ngoại Thời @ ( Tái Bản ),Susie Morgenstern,66000,56100,54,Truyện ngắn - Tản văn - Tạp Văn,8,4.6,202,Unknown,0.15
115078652,Huấn Luyện Cảm Xúc Để Con Trẻ Phát Triển Toàn Diện,Unknown,198000,172260,18,Others,2,5,528,Nhà Xuất Bản Thế Giới,0.13
2782211,Quái Thú,C. J. Skuse,115000,92000,7,Truyện kinh dị,4,4.3,416,Unknown,0.2
187827443,Ăn Gì Không Chết - Sức Mạnh Chữa Lành Của Thực Phẩm,Michael Greger,320000,219001,257,Others,24,5,776,NXB Trẻ,0.32
20520720,Đối Thoại Với Thượng Đế ( Tái Bản ),Neale Donald Walsch,98000,79100,3099,Tiểu Thuyết,322,4.8,336,Unknown,0.19
190592910,Combo 2 Cuốn Tâm Lý Kẻ Phạm Tội: 8 Vụ Án Hoàn Hảo + Tâm Lý Học Tội Pham,Nhiều tác giả,290000,200000,173,Others,35,5,330,Nhà Xuất Bản Thanh Niên,0.31
117595301,Trại Bồ Tùng Linh (Việt Nam Danh Tác),Thế Lữ,65000,39000,445,Tiểu Thuyết,81,5,120,Nhà Xuất Bản Hội Nhà Văn,0.4
36399658,"Ung Thư Không Phải Là Bệnh, Mà Là Cơ Chế Chữa Lành",Andreas Moritz,169000,118300,1587,Others,167,5,463,Unknown,0.3
49066793,Truyện Trẻ Con,A. S. Byatt,286000,243100,23,Văn học thiếu nhi,7,5,700,Nhà Xuất Bản Hội Nhà Văn,0.15
8121633,Văn Minh Vật Chất Của Người Việt,Phan Cẩm Thượng,330000,221100,1230,Others,125,5,656,Unknown,0.33
196851308,Dragon Ball Full Color - Phần Năm: Truy Lùng Cell Bọ Hung - Tập 4,Akira Toriyama,77000,77000,463,Others,48,5,330,Nhà Xuất Bản Kim Đồng,0
104935828,Truyện Ngắn Nguyễn Huy Thiệp (Bìa Cứng) - Ấn Bản Kỷ Niệm 70 Năm Ngày Sinh Tác Giả - Với Minh Họa Của Các Họa Sĩ (Tái Bản - Bìa Xanh),Nguyễn Huy Thiệp,450000,247500,381,Tác phẩm kinh điển,102,4.8,569,Nhà Xuất Bản Văn Học,0.45
201580265,Ma Pháp Thiếu Nữ (Vol 2+3),Endou Asari,325000,253000,93,Light novel,20,5,388,Nhà Xuất Bản Phụ Nữ Việt Nam,0.22
193897099,Cuộc săn cừu hoang,Haruki Murakami,136000,86001,68,Truyện trinh thám,7,5,448,Nhà Xuất Bản Văn Học,0.37
140416366,Hôm Nay Phải Mở Mang (Một Tựa Sách Của Ngày Ngày Viết Chữ Dành Cho Người Học Viết Và Làm Nghề Viết),Nguyễn Thùy Dung,119000,89200,2374,Sách hướng nghiệp - Kỹ năng mềm,339,5,208,Nhà Xuất Bản Thế Giới,0.25
156824931,Khúc Nhạc Vĩnh Hằng,Cao Minh,199000,139001,538,Truyện ngắn - Tản văn - Tạp Văn,116,5,360,Nhà Xuất Bản Thế Giới,0.3
1080548,Warren Buffett: 22 Thương Vụ Đầu Tiên Và Bài Học Đắt Giá Từ Những Sai Lầm,Glen Arnold,129000,106000,4337,Bài học kinh doanh,395,4.8,408,Unknown,0.18
150711999,Michelle Obama - Chất Michelle (Bìa Cứng) (Tái Bản),Michelle Obama,520000,343200,429,Tiểu sử - Hồi ký,75,5,504,Nhà Xuất Bản Tổng hợp TP.HCM,0.34
183058543,OSHO - Trưởng Thành,Osho,128000,84400,728,Sách Luyện Thi Đại Học - Cao Đẳng,80,5,252,Nhà Xuất Bản Dân Trí,0.34
170708229,Buổi Sáng Diệu Kỳ,Hal Elrod,119000,72800,113,Others,11,5,268,Nhà Xuất Bản Khoa học & kỹ thuật,0.39
42560122,Sổ tay thực hành 6×66 Ngày Thử Thách (Phiên bản đặc biệt giới hạn),Happy Live Team,400000,400000,682,Others,97,4.7,464,Nhà Xuất Bản Văn Hóa - Văn Nghệ TP.HCM,0
2120185,Nghĩ Ngược Lại Và Làm Khác Đi (Tái Bản),Paul Arden,99000,60400,2108,Sách kỹ năng làm việc,71,3.9,132,Unknown,0.39
80960198,"Thiên Tài Bên Trái, Kẻ Điên Bên Phải (Tái Bản 2021)",Cao Minh,179000,110000,788,Others,167,5,424,Nhà Xuất Bản Thế Giới,0.39
143858325,Hannibal,Thomas Harris,145000,117000,185,Truyện trinh thám,52,4.8,432,Nhà Xuất Bản Hội Nhà Văn,0.19
77122341,Số Đỏ,Vũ Trọng Phụng,55000,41250,213,Tiểu Thuyết,58,5,215,Nhà Xuất Bản Văn Học,0.25
174215331,Ajin - Boxset Số 2 (Tập 7 - 12) - Tặng Kèm Bookmark 3D,Sakurai Gamon,300000,252001,1124,Others,325,4.7,330,NXB Trẻ,0.16
5067155,Nhật Ký Anne Frank (Tái Bản),Unknown,98000,58800,1290,Tiểu Thuyết,156,4.8,330,Unknown,0.4
195885678,Spy X Family Tiểu Thuyết - Bức Chân Dung Gia Đình,Tatsuya Endo,45000,36001,419,Others,89,5,212,Nhà Xuất Bản Kim Đồng,0.2
139979524,Thiền - Osho (Tái Bản),Osho,149000,104300,640,Others,89,5,292,Nhà Xuất Bản Hà Nội,0.3
200616826,How The Mind Works: Trí Óc Vận Hành Như Thế Nào,Steven Pinker,449000,327770,47,Kiến Thức Bách Khoa,3,4.7,856,Nhà Xuất Bản Thế Giới,0.27
129765498,Sách Văn học kinh điển - Những người phụ nữ bé nhỏ  (tặng kèm 2 postcard tranh màu + 1 bookmark),Louisa May Alcott,399000,239400,353,Tác phẩm kinh điển,84,4.6,700,Nhà Xuất Bản Văn Học,0.4
91277007,Eat Clean - Ăn Sạch Sống Khỏe ,Emma Phạm,179000,145000,3385,Chăm sóc sức khỏe,630,4.8,224,Nhà Xuất Bản Thế Giới,0.19
511099,Yêu Nhau Như Chó Với Mèo (Tập 3),Park Hee Jung,62000,12400,280,Truyện tranh thiếu nhi,2,5,188,Unknown,0.8
149257065,Keanu Reeves - Ma Trận Cuộc Đời (Bí Ẩn Đằng Sau Người Đàn Ông Tử Tế Nhất Hành Tinh),Marc Shapiro,168000,105800,4519,Sách nghệ thuật sống đẹp,620,5,320,Nhà Xuất Bản Dân Trí,0.37
